crash_id,place_id
20227011,245
20223261,61
20228014,85
20223183,116
20224009,250
20222075,185
20223185,337
20223054,25
20223269,133
20221178,203
20222202,302
20228015,85
20223168,195
20221065,178
20223110,84
20223088,25
20223043,133
20223197,108
20223236,108
20221227,501
20221100,69
20223134,33
20224028,229
20221221,175
20221090,202
20222009,502
20223006,332
20223235,63
20221050,107
20223273,143
20223190,123
20223243,28
20222078,110
20221263,40
20223237,299
20226020,503
20221211,504
20222074,209
20226012,287
20221222,193
20228005,85
20222096,311
20223224,33
20221144,16
20221146,201
20223083,51
20226010,343
20223104,14
20222025,60
20224047,134
20227032,394
20223149,61
20223192,25
20223106,61
20224011,68
20221114,376
20221236,83
20221029,360
20224023,371
20224046,34
20222189,292
20221125,77
20222099,156
20221095,54
20227015,231
20223040,116
20221147,474
20227008,397
20228012,85
20221201,280
20221062,83
20223020,28
20222076,101
20224064,505
20222238,402
20224059,50
20221164,406
20222170,263
20221108,374
20222144,80
20222038,298
20226029,213
20221046,77
20223266,25
20221196,62
20226031,432
20222072,60
20221226,373
20223035,108
20221124,237
20221027,54
20221261,16
20221113,393
20223196,118
20221185,165
20221044,295
20226001,343
20224001,23
20221231,372
20222084,72
20221128,350
20227024,487
20222066,166
20221018,142
20227026,506
20228010,85
20223167,259
20222042,222
20222034,272
20226036,233
20223145,108
20223036,104
20224049,388
20222147,225
20223151,347
20223109,46
20221001,507
20224016,252
20221200,404
20222227,167
20221208,508
20223056,116
20226039,509
20226008,287
20226017,357
20221111,376
20224018,34
20227036,231
20222200,223
20224045,510
20222230,246
20222173,444
20224004,68
20221253,399
20222093,181
20221238,53
20221093,47
20222058,75
20221157,20
20223260,22
20224006,510
20222175,155
20226018,511
20221072,175
20221076,379
20221251,100
20224021,366
20221148,117
20222080,223
20222114,384
20223127,84
20226009,224
20222145,197
20222049,241
20221193,512
20223072,44
20223169,146
20221049,376
20223225,320
20224003,513
20221064,106
20223159,332
20222185,171
20223060,514
20227007,506
20222081,101
20222138,478
20223240,28
20221084,40
20221121,1
20227033,487
20224042,137
20227020,422
20221145,239
20221066,381
20221139,30
20223094,25
20221242,374
20222027,455
20221223,251
20223160,18
20224014,366
20223017,351
20223132,319
20221101,54
20222026,181
20223245,61
20223200,28
20221019,77
20224034,229
20222122,171
20223215,14
20223122,113
20221182,372
20222061,246
20221247,515
20221033,373
20223189,320
20226035,233
20221169,175
20221207,64
20223250,7
20226014,391
20223232,25
20221088,178
20221165,36
20222234,230
20221204,95
20222134,136
20226013,224
20223175,26
20223263,116
20222020,101
20223001,33
20221119,47
20221138,53
20223205,44
20221063,45
20227004,487
20223112,347
20222161,222
20222235,516
20222150,311
20223066,84
20223069,131
20223137,25
20223194,255
20223268,14
20223124,84
20221036,517
20223084,256
20221172,457
20222048,516
20221134,147
20223251,116
20222113,518
20222017,222
20221069,325
20223213,78
20222070,174
20223229,33
20223187,143
20222130,174
20221023,24
20221038,338
20227030,245
20221083,519
20224031,513
20222213,270
20221206,520
20227010,521
20224027,522
20223130,523
20222083,225
20223126,195
20223144,331
20221032,112
20221156,142
20224029,157
20224063,447
20223027,96
20224022,524
20221130,271
20222082,102
20222097,70
20223244,116
20221260,103
20221167,32
20222228,148
20221005,525
20223255,84
20223079,131
20222188,185
20228011,85
20226025,310
20223207,108
20222086,344
20221045,20
20223007,14
20226032,287
20221117,203
20222107,144
20221104,40
20221218,206
20224052,13
20223182,128
20222155,153
20226028,490
20222045,209
20223161,370
20224039,510
20221142,175
20223231,273
20222146,241
20222039,238
20221160,277
20221137,526
20223227,28
20221022,317
20227035,422
20223009,97
20223165,273
20223019,63
20222201,258
20222050,263
20223081,527
20223210,78
20223116,125
20221041,114
20222088,225
20224010,283
20221216,15
20223267,242
20223030,126
20221007,528
20223176,56
20221246,429
20223022,116
20223230,329
20221021,129
20222087,110
20223184,33
20224030,134
20222179,529
20222118,292
20224005,530
20221048,115
20223140,61
20223092,489
20221014,350
20221057,117
20222116,215
20223047,116
20222056,302
20222203,265
20223257,143
20223128,184
20222160,167
20222053,270
20221183,237
20222110,346
20221224,95
20221259,57
20221228,355
20221198,95
20223195,195
20221034,43
20221115,47
20223211,259
20221075,163
20223089,195
20222162,246
20222065,121
20221159,175
20222046,384
20221068,193
20222174,499
20223041,131
20226022,89
20221020,77
20223133,126
20222062,144
20221254,114
20222007,166
20223233,76
20221241,100
20227006,531
20222212,311
20221229,67
20226033,3
20222041,411
20221186,64
20227034,397
20224048,216
20221214,236
20223142,410
20222100,225
20223021,61
20221158,11
20222117,270
20221154,45
20227019,487
20221024,42
20222186,362
20224017,388
20222219,177
20228001,85
20222125,456
20226024,8
20213216,7
20212172,185
20215133,532
20213127,44
20212142,144
20212161,219
20211232,147
20212205,215
20211018,58
20212026,225
20217020,521
20216011,224
20212157,60
20213119,38
20212051,222
20211130,236
20217003,438
20213226,262
20217025,506
20213164,37
20211254,206
20212108,321
20213187,128
20212145,270
20214071,430
20211225,16
20211166,208
20211178,525
20214004,371
20211200,159
20215156,533
20211155,17
20211170,62
20215047,534
20212198,155
20212013,241
20214049,254
20213006,14
20211017,515
20214075,385
20213162,331
20217007,422
20211124,91
20215063,535
20211075,41
20211174,214
20211229,115
20213008,337
20213150,51
20211133,53
20211042,379
20212133,181
20212194,272
20212196,148
20213195,59
20212129,270
20215152,536
20215013,537
20215078,538
20216018,386
20211250,53
20216010,169
20211039,539
20211131,436
20214022,23
20211246,77
20214015,13
20211031,57
20212030,148
20212067,300
20211081,115
20211181,142
20215057,540
20214074,541
20215150,542
20213228,383
20211027,35
20211087,92
20211086,54
20211242,285
20215054,543
20215144,534
20211147,165
20211194,374
20213247,331
20211146,98
20212029,270
20213206,544
20216016,432
20211164,412
20211009,149
20212162,217
20213242,78
20212075,73
20213086,544
20211235,45
20211025,379
20213175,299
20212078,241
20211058,545
20212153,60
20211167,165
20212167,298
20211215,512
20213154,331
20211205,417
20215151,546
20215066,547
20212113,215
20214077,510
20211013,11
20211103,57
20211085,548
20213026,143
20217018,422
20213052,61
20213031,37
20213153,28
20214027,68
20215076,549
20216032,468
20214020,250
20211097,69
20212061,225
20213071,179
20212176,185
20212136,230
20214084,345
20215105,550
20214056,250
20211024,147
20212201,101
20213166,61
20215106,543
20212057,185
20211201,277
20212160,75
20211140,440
20211041,62
20212034,502
20212010,181
20214036,13
20213163,66
20211101,1
20211251,279
20213143,125
20212209,402
20212135,86
20211168,16
20214050,551
20212011,110
20212185,153
20213088,33
20211245,57
20214039,23
20213137,116
20212137,456
20215141,552
20213214,33
20211127,19
20213134,59
20211183,553
20213027,96
20212155,346
20213067,131
20211213,43
20212016,210
20215018,554
20215149,555
20213190,282
20212024,453
20215024,556
20216027,3
20215095,557
20213149,84
20212143,189
20214058,284
20211185,54
20211159,267
20213140,33
20212156,321
20215001,558
20215114,559
20212097,86
20212028,292
20215067,560
20212087,401
20213227,128
20213174,561
20213136,84
20211202,115
20213197,113
20211189,32
20213106,562
20211100,389
20211093,172
20213032,78
20214003,211
20211021,129
20211161,237
20211256,36
20215065,546
20213070,242
20213132,130
20212056,344
20217014,563
20213046,273
20214037,216
20211135,1
20211234,24
20213170,133
20214061,183
20213235,158
20213212,59
20214023,34
20211151,269
20212060,181
20211089,90
20215041,564
20213123,44
20211145,20
20216009,565
20211078,12
20211207,12
20211059,566
20212154,144
20215020,567
20212019,70
20213144,84
20213199,61
20212186,423
20213082,128
20211006,498
20213003,195
20213141,81
20214030,82
20214054,23
20215125,568
20213230,37
20212179,174
20215157,569
20211077,429
20212049,453
20213135,84
20214062,430
20213112,59
20211199,2
20212092,71
20211152,142
20212036,249
20213093,44
20213151,133
20213057,151
20215059,570
20211212,129
20211106,251
20211184,40
20215154,571
20213183,273
20217012,245
20211063,572
20217009,422
20213177,108
20213101,116
20212095,72
20213185,573
20214091,505
20214081,284
20212128,241
20215102,574
20212098,144
20214059,162
20211177,40
20214001,211
20212119,249
20215127,575
20213002,441
20216013,377
20213087,28
20213030,61
20212021,144
20211116,24
20211076,106
20211136,408
20212008,101
20215077,576
20213129,128
20212066,144
20214047,577
20211191,483
20215044,546
20212106,578
20212134,579
20212053,155
20217008,422
20212111,185
20211011,19
20213068,37
20213157,18
20212012,411
20211203,368
20215140,580
20213090,84
20212072,274
20215088,567
20215155,581
20215147,532
20213155,5
20215055,543
20211020,376
20213130,26
20215121,560
20216022,432
20215014,580
20212090,144
20211030,36
20215040,582
20213188,125
20212159,192
20214013,137
20215142,583
20211154,58
20215132,584
20212077,321
20216014,287
20211094,163
20212146,238
20211015,303
20211108,20
20213165,242
20214086,333
20214079,250
20214010,137
20215128,585
20213062,242
20215089,586
20211055,90
20213128,108
20211048,24
20213210,18
20212055,60
20212151,462
20213084,151
20215028,585
20216031,9
20217010,438
20211237,77
20211197,163
20215002,587
20211160,360
20215022,567
20213113,370
20213133,28
20213232,259
20215030,588
20212175,478
20213096,348
20211029,1
20213085,184
20213040,84
20213126,84
20213222,116
20211244,398
20215038,589
20213217,128
20213066,195
20211172,45
20211125,95
20217006,422
20216020,357
20215049,590
20213058,441
20212058,480
20216025,591
20215145,540
20213218,299
20214017,431
20212023,187
20212014,124
20213028,78
20213023,18
20212171,258
20211118,16
20213248,348
20214070,378
20212076,71
20213024,130
20217023,394
20213142,592
20213139,84
20212071,411
20211220,142
20211236,407
20216033,213
20214028,10
20212118,230
20211057,43
20213196,84
20212074,272
20211126,20
20211045,69
20215110,555
20212210,72
20215015,535
20216029,306
20211113,194
20213192,331
20213118,25
20213019,282
20212124,192
20213012,259
20212187,470
20212044,311
20212109,247
20215007,580
20213016,266
20211249,115
20212005,70
20211088,356
20215123,540
20213010,128
20214066,13
20213120,14
20212088,144
20215091,533
20215153,559
20214078,326
20216024,310
20213073,128
20211148,45
20213103,28
20212180,189
20216028,200
20215139,593
20213231,184
20213237,125
20211260,16
20217015,245
20211049,507
20215082,594
20214012,595
20215131,596
20212050,215
20213238,131
20212079,234
20214016,366
20211026,286
20215005,556
20212096,499
20213078,256
20213004,28
20213097,116
20212189,75
20211050,358
20212052,302
20217024,226
20213039,63
20213107,414
20216006,89
20215046,536
20211068,77
20212147,144
20217016,245
20213080,248
20215143,535
20212149,73
20213035,259
20211239,294
20211064,163
20217031,438
20214025,597
20212158,209
20216019,509
20211241,267
20211221,407
20212002,177
20213029,61
20211120,281
20212039,124
20212063,209
20213005,28
20211040,17
20212148,362
20215061,598
20213169,320
20213017,116
20214014,261
20215052,575
20214021,82
20211012,279
20213182,81
20211175,165
20214024,324
20211196,168
20217019,231
20213160,599
20211062,69
20212038,181
20213079,259
20214072,385
20211038,194
20217028,226
20211227,147
20218003,85
20212204,238
20211047,526
20213219,128
20213180,97
20212177,124
20213054,259
20212182,144
20212022,302
20211003,20
20211072,54
20213200,151
20213038,392
20211074,1
20211028,53
20214052,305
20213077,113
20211115,1
20211014,471
20212165,181
20211252,64
20211104,313
20212211,219
20214063,510
20211069,436
20215099,549
20217029,438
20214032,431
20212141,600
20211096,40
20211095,381
20212089,80
20213061,76
20211142,24
20213048,44
20213033,116
20213156,131
20212188,73
20214069,183
20211158,41
20213041,84
20211144,47
20216021,233
20212018,80
20211186,1
20214053,261
20217022,438
20211216,407
20215004,601
20213105,61
20212103,215
20212047,455
20215021,602
20212064,411
20211228,277
20211218,325
20215073,588
20213173,97
20213034,33
20213171,195
20215009,571
20214073,603
20213146,195
20215098,575
20213099,63
20211162,307
20212099,189
20213100,81
20212003,384
20212107,272
20215096,604
20211150,64
20215070,605
20211259,40
20211036,114
20212166,270
20212178,606
20212020,217
20213124,151
20215148,607
20211255,1
20213125,63
20217013,424
20213072,18
20214038,182
20211134,149
20213225,255
20215045,608
20211192,286
20211053,407
20215083,609
20215011,610
20215056,611
20213158,126
20213009,347
20211129,553
20213060,111
20217011,397
20213186,126
20215053,612
20213194,22
20212104,73
20214005,34
20213209,84
20213211,28
20211209,112
20216026,377
20213091,61
20217032,397
20212190,102
20211079,294
20211257,88
20212070,298
20213203,184
20215033,613
20211111,129
20211231,91
20212169,328
20211123,67
20217001,245
20214048,388
20211258,54
20211222,374
20211022,614
20216012,357
20215068,615
20215006,546
20211034,482
20217004,422
20215100,616
20211190,21
20215036,617
20215037,589
20213193,618
20213245,179
20214057,366
20215108,619
20214019,283
20211132,4
20212125,72
20213083,599
20215124,564
20215069,550
20212086,174
20213044,273
20212025,311
20215058,535
20211226,98
20213021,61
20216003,357
20212073,189
20212138,70
20211206,208
20212131,176
20213223,332
20211043,553
20215092,568
20214088,330
20211195,294
20213114,113
20212117,188
20215090,581
20212207,238
20212174,276
20212004,176
20211001,376
20213152,599
20212091,174
20216030,233
20211083,47
20212037,109
20212105,209
20217017,531
20215094,555
20214080,211
20216002,391
20211247,201
20213050,473
20215050,608
20213059,59
20213074,56
20212054,181
20215115,558
20214040,157
20212085,181
20214093,120
20211198,237
20212094,276
20212195,353
20211007,47
20215134,583
20213055,332
20214041,162
20211005,47
20212203,110
20213089,84
20211248,138
20215093,547
20212121,456
20215003,588
20211099,117
20212163,176
20213213,282
20211188,194
20211180,236
20216023,468
20213075,158
20215136,571
20213076,97
20211016,95
20211238,372
20213168,84
20213042,7
20212040,217
20211082,301
20214083,400
20213013,37
20214042,458
20216005,9
20212065,423
20211061,12
20211067,358
20215111,589
20214065,216
20216017,213
20212101,124
20216008,169
20211137,54
20211060,45
20211033,77
20211084,40
20215039,620
20211117,24
20212045,185
20213108,370
20214090,434
20213234,151
20218010,85
20211240,517
20211098,53
20213220,331
20217002,531
20213176,266
20211219,419
20214018,229
20212152,177
20211071,45
20214043,524
20213229,186
20215043,580
20213236,59
20212035,215
20211163,15
20211092,621
20218005,85
20213051,195
20213047,441
20211217,112
20211149,39
20211070,194
20213081,33
20213036,61
20213233,116
20212001,144
20213244,56
20213014,22
20211035,163
20213179,151
20214045,23
20212191,453
20213104,66
20213145,116
20217021,531
20212009,230
20212164,72
20212042,246
20212130,622
20213178,273
20214082,34
20213243,146
20212032,156
20214026,23
20212081,192
20213205,108
20213001,25
20212033,334
20211080,15
20215146,623
20211044,202
20215042,624
20213056,179
20212144,456
20212110,150
20215087,625
20212059,470
20213109,56
20212212,156
20213110,59
20213148,81
20214085,250
20211128,20
20214006,27
20212116,124
20212120,176
20217030,245
20212027,221
20215034,590
20212062,384
20214009,284
20211052,54
20212083,302
20215086,626
20214087,23
20213147,97
20212015,166
20211056,115
20215027,616
20213020,186
20211037,36
20214051,400
20212183,258
20211171,501
20211091,627
20215074,604
20213189,158
20215097,598
20211004,24
20211182,57
20211065,142
20213224,128
20213053,33
20214092,211
20212139,144
20212115,263
20211090,47
20213063,299
20213049,28
20211187,142
20213043,158
20211211,107
20213215,59
20213207,469
20211122,64
20214011,366
20212046,60
20215060,628
20213167,195
20215119,584
20213094,78
20213208,179
20214094,145
20213045,38
20211214,170
20212199,185
20211153,77
20213138,97
20213007,410
20211002,405
20212200,101
20215103,629
20211109,40
20212150,225
20212017,222
20211210,630
20215138,631
20213159,96
20214089,23
20213122,28
20212114,166
20211169,240
20212082,328
20211119,316
20213117,195
20212122,246
20211173,373
20215117,632
20211233,303
20211230,95
20211051,142
20216004,390
20211054,633
20211253,47
20212080,110
20213115,84
20213064,118
20213022,126
20212007,197
20211073,100
20214044,447
20212197,235
20215129,557
20212041,72
20213095,128
20213191,158
20211023,303
20214002,50
20212126,246
20218011,85
20212069,246
20211176,1
20213011,348
20212208,72
20211141,508
20211032,237
20214068,463
20211243,313
20211143,206
20212123,72
20212170,185
20215081,557
20213172,113
20211165,208
20212192,270
20213241,59
20213240,634
20215008,576
20214033,137
20214008,162
20213037,14
20211193,285
20214007,250
20217026,245
20213131,116
20211105,201
20215158,635
20214076,211
20215071,636
20213161,18
20212193,234
20211139,358
20215126,637
20211102,271
20217005,521
20211112,405
20212127,369
20213025,14
20211046,175
20214031,283
20213069,104
20211110,24
20214035,50
20211138,24
20213184,320
20216015,565
20215080,638
20212184,176
20213239,130
20212043,197
20217027,245
20215026,555
20215051,590
20215113,580
20213121,97
20212202,499
20211156,138
20212048,478
20212068,101
20213246,242
20215064,568
20214060,475
20212100,246
20213116,104
20215118,639
20211114,419
20211224,67
20213098,96
20211107,640
20211179,62
20218009,297
20211157,373
20215029,534
20213102,113
20215010,543
20215085,641
20215135,617
20212112,166
20212093,642
20211066,55
20212102,144
20214055,157
20213015,414
20215079,558
20211208,201
20213065,59
20211223,53
20211008,494
20211010,95
20215048,631
20214034,68
20215130,643
20212168,238
20215025,644
20212173,181
20211019,16
20215109,543
20215031,645
20211204,294
20213201,151
20215032,568
20215112,590
20211121,159
20215035,646
20213221,66
20214064,322
20214046,162
20213018,337
20212140,353
20213198,28
20216007,357
20203116,647
20203201,51
20203050,248
20201071,280
20203222,195
20203006,104
20202059,274
20203233,96
20202124,648
20205110,580
20205108,637
20206023,287
20202004,247
20203146,14
20203134,79
20204053,649
20203228,337
20201006,32
20202109,73
20203158,56
20204081,434
20202175,124
20204074,218
20203097,186
20203049,59
20201118,16
20201202,30
20203013,84
20204003,378
20205095,620
20203137,320
20202130,416
20207022,472
20205128,571
20204001,34
20201212,294
20203038,84
20201166,373
20204004,388
20205127,646
20201253,12
20201205,138
20202066,215
20202061,241
20201148,168
20203105,116
20203103,650
20201100,88
20202100,80
20202127,197
20202188,230
20201033,168
20201098,45
20203159,319
20203163,59
20207017,651
20201185,525
20203063,116
20204072,261
20205030,534
20203181,81
20201116,55
20203021,5
20204068,139
20203007,259
20201059,498
20201250,498
20207009,472
20201167,507
20202160,321
20203058,347
20203160,116
20201186,15
20201201,317
20205023,652
20202018,470
20203185,59
20201093,404
20203152,84
20201043,55
20207015,472
20202016,260
20203011,128
20206003,224
20205104,631
20201058,381
20205067,653
20205077,588
20203237,128
20201197,214
20203232,116
20204020,50
20201047,515
20203178,25
20206019,287
20201065,654
20205114,637
20203197,46
20203230,544
20203164,84
20203095,59
20201110,147
20201096,2
20203015,51
20201180,99
20201042,20
20201073,373
20203099,255
20201022,279
20204044,345
20202105,221
20203024,256
20203167,28
20205068,534
20201165,471
20202049,655
20204040,183
20205106,536
20207007,245
20201002,160
20202039,181
20201244,15
20207013,245
20205014,533
20201264,64
20206010,161
20201223,62
20203039,96
20201175,45
20202095,75
20203118,262
20201215,83
20201051,656
20201243,208
20203213,143
20205083,619
20204032,229
20205001,584
20204054,657
20205042,658
20203062,84
20203155,44
20202033,75
20203027,59
20204084,34
20202072,234
20202131,72
20202088,402
20205061,543
20203176,59
20204005,261
20202189,73
20204029,418
20207005,397
20204073,445
20201021,15
20203051,339
20202013,302
20202097,486
20203055,131
20204008,458
20205035,535
20202133,60
20205069,560
20204060,430
20202134,258
20203172,195
20202044,192
20201237,279
20201011,15
20203014,299
20201209,15
20205040,659
20204010,216
20203083,14
20205092,588
20203053,199
20202053,217
20203220,25
20203223,28
20206032,310
20205048,660
20202082,171
20202143,153
20203193,28
20201045,379
20201106,40
20207003,422
20203179,143
20204012,216
20203205,410
20203068,195
20202037,197
20202071,197
20204066,157
20202092,263
20203084,259
20202087,353
20201121,661
20201170,504
20205017,601
20203074,14
20202163,221
20207008,245
20201078,36
20201232,267
20203052,61
20202118,298
20204021,250
20205136,560
20202102,188
20206022,435
20203047,116
20203002,116
20202098,60
20205135,608
20203012,84
20205029,662
20205112,589
20202187,270
20201236,64
20205101,583
20203244,28
20203191,61
20203098,33
20203017,118
20203162,257
20202056,198
20205054,663
20204065,134
20201037,16
20203113,414
20203048,337
20202009,411
20205051,558
20201196,42
20201032,312
20203143,28
20201145,21
20207004,394
20202094,223
20203156,116
20204061,157
20201173,281
20204030,34
20201242,279
20201217,15
20205004,575
20206025,161
20203177,25
20205100,664
20204013,211
20202062,166
20202180,308
20201247,54
20203072,125
20203131,116
20205049,547
20202190,276
20203036,63
20203076,97
20201182,106
20205102,588
20205119,534
20202058,60
20201263,281
20202123,215
20206030,200
20203071,410
20205089,665
20201114,65
20201143,280
20203239,128
20205020,607
20203032,108
20203117,179
20202079,153
20201112,313
20202170,101
20202080,166
20205041,666
20201119,40
20204048,603
20201038,163
20201008,289
20203238,7
20201154,88
20201090,19
20203129,61
20201164,667
20201132,165
20201155,54
20201153,77
20201262,501
20202060,225
20201144,129
20203175,104
20201255,498
20203214,184
20205124,583
20202096,401
20201025,373
20202132,166
20203040,668
20203119,196
20202070,192
20201081,53
20203190,59
20203114,26
20203173,51
20202166,234
20203226,195
20208006,85
20203111,186
20205039,662
20205045,669
20203130,650
20203010,33
20205109,604
20204067,388
20201251,20
20201091,53
20201064,372
20203211,337
20201200,65
20203139,248
20203250,14
20208001,297
20203148,93
20201249,237
20202172,174
20201151,670
20202020,150
20201226,147
20205028,671
20201133,54
20202147,187
20204035,137
20201072,360
20203089,38
20202151,101
20201231,405
20202168,384
20201023,147
20201070,53
20201095,129
20205129,672
20205118,533
20205009,673
20203235,28
20202111,204
20204071,183
20204019,120
20205116,560
20201158,114
20201034,387
20202025,369
20201035,373
20201207,1
20201229,65
20201104,271
20203199,319
20203124,97
20201213,674
20201189,201
20203153,59
20201088,373
20202157,346
20201092,407
20203057,56
20206014,169
20203212,130
20202128,86
20202156,181
20202032,221
20202177,73
20206012,9
20202015,174
20201003,16
20207024,226
20201066,170
20203194,158
20207002,438
20206028,357
20203142,97
20203064,128
20203106,128
20203184,128
20203206,469
20205002,628
20202065,153
20203188,59
20205098,588
20201162,1
20207001,563
20203030,84
20202099,215
20202035,336
20202090,166
20201239,147
20206018,490
20203123,116
20205027,549
20205074,624
20201126,64
20203132,97
20205130,662
20207028,397
20202106,121
20201241,122
20203236,33
20205111,555
20202075,263
20203234,96
20204037,261
20203033,66
20201044,178
20203094,255
20205015,616
20201204,30
20203157,97
20201187,69
20203135,14
20201137,208
20204082,513
20201056,277
20203171,104
20202145,217
20201140,193
20203198,28
20201138,675
20201007,376
20203043,327
20201016,294
20204036,68
20202069,215
20207019,397
20205050,646
20202176,470
20207011,651
20205072,676
20203029,489
20205093,624
20202023,110
20203093,634
20208003,85
20201159,92
20201063,172
20201087,147
20203018,59
20206020,89
20205031,601
20202091,499
20202159,73
20203005,195
20203042,76
20203209,84
20205117,571
20203109,410
20201102,117
20205025,629
20201195,83
20204069,385
20201224,374
20201084,194
20201198,129
20203107,677
20201040,53
20204039,157
20201240,39
20204063,68
20204022,10
20203245,116
20203035,22
20203001,49
20205056,568
20202050,189
20202116,189
20202122,73
20202101,462
20203056,59
20203210,108
20202014,148
20203243,33
20201080,47
20201120,45
20205133,588
20203046,61
20201130,237
20204076,505
20201211,57
20203225,151
20206015,8
20203122,262
20202076,101
20201135,501
20203081,351
20205081,678
20205032,550
20204075,68
20207025,226
20204085,50
20204034,252
20201163,482
20205033,549
20201172,163
20201181,237
20204017,326
20203241,133
20202154,241
20203108,33
20205036,560
20203187,44
20202089,222
20203136,116
20203009,132
20202084,274
20201101,69
20201094,417
20203008,329
20201124,175
20205064,550
20203217,61
20203037,28
20203075,96
20203204,128
20203249,143
20202034,679
20201041,317
20205019,556
20201257,77
20205052,619
20205073,587
20207020,245
20207023,424
20202110,292
20202093,72
20201125,91
20201062,20
20201067,11
20205125,585
20203060,125
20202195,144
20203101,420
20201142,232
20205053,568
20203080,28
20203041,195
20207006,651
20202114,155
20203096,28
20204011,333
20202164,578
20203218,28
20201220,16
20201234,11
20201004,237
20202012,230
20201258,47
20201252,53
20201026,47
20205022,536
20202119,215
20201052,203
20203229,93
20202193,144
20203079,33
20204050,252
20201233,41
20201146,47
20205065,643
20202028,402
20203127,84
20205123,646
20203077,116
20202171,189
20201039,40
20205071,624
20201129,350
20201031,32
20201177,194
20202178,246
20205120,533
20201218,680
20203121,78
20201193,206
20205063,681
20204015,134
20205094,533
20205057,543
20206027,364
20202108,260
20203087,14
20203125,130
20202007,177
20201131,267
20203020,116
20203165,96
20202022,101
20202051,192
20203045,28
20201169,471
20201238,53
20203104,33
20201086,363
20201225,335
20204007,183
20205066,612
20201150,24
20203246,18
20201219,115
20201191,21
20202139,298
20203031,104
20203112,259
20207018,226
20201188,457
20202038,606
20204047,211
20203090,682
20201136,15
20203004,78
20202029,302
20203126,78
20201174,374
20201208,373
20205018,683
20201019,39
20205091,617
20204046,577
20203202,81
20203208,186
20202169,235
20204028,430
20202046,225
20205026,560
20205007,639
20201001,53
20203066,128
20205024,662
20202129,215
20202019,600
20202073,72
20202153,225
20203115,179
20203088,195
20205047,681
20202191,101
20205075,646
20206006,287
20203189,191
20201194,267
20203025,195
20203086,63
20203161,84
20202081,86
20203168,84
20202140,101
20205058,684
20201079,685
20204025,68
20202125,470
20204079,23
20202144,217
20203065,273
20201009,165
20203100,25
20203069,28
20201036,202
20208004,85
20205016,549
20204033,182
20201222,295
20201053,103
20201061,15
20203061,61
20203215,242
20201082,53
20203023,28
20205078,686
20201122,271
20204006,305
20202186,274
20203078,33
20201013,47
20203120,179
20207027,245
20201176,40
20201152,114
20203028,7
20202121,362
20204078,157
20201068,372
20201014,88
20202183,197
20203003,56
20202002,192
20201149,654
20203221,128
20205080,646
20201184,16
20205046,550
20206004,390
20203248,61
20202057,75
20201141,53
20205097,683
20201214,280
20201010,159
20201127,24
20203054,59
20201057,206
20205034,629
20205008,533
20201099,237
20201246,206
20202006,150
20203138,257
20203091,128
20204041,427
20202138,235
20202162,499
20206017,435
20201029,379
20203192,266
20201256,289
20205038,583
20203240,97
20201216,498
20202077,486
20205070,543
20202135,215
20202182,238
20202181,153
20203140,687
20202017,73
20202005,173
20205103,688
20202042,215
20202027,185
20203186,84
20201077,281
20203231,84
20203150,51
20204058,689
20202155,187
20202173,499
20202074,197
20201183,40
20205006,601
20205126,585
20201168,412
20205062,534
20203085,84
20204027,597
20202055,166
20204014,137
20202146,230
20204045,430
20204077,68
20204064,137
20205076,690
20202113,263
20202030,230
20203082,93
20205113,691
20203026,128
20201192,293
20204024,692
20203145,133
20204056,452
20203151,61
20203170,18
20204051,326
20201221,112
20201109,483
20201113,621
20202148,499
20201117,208
20201083,65
20202117,73
20204057,324
20203182,59
20201260,40
20203180,299
20201097,41
20204026,513
20202165,181
20203059,273
20201248,42
20203169,195
20201147,288
20202043,693
20202067,181
20203183,414
20205012,694
20201228,47
20203174,131
20203073,320
20201017,122
20201227,307
20203141,18
20202036,153
20204070,431
20204002,137
20206001,390
20202137,244
20203016,84
20206013,200
20204055,284
20202001,86
20201028,20
20202149,223
20201156,163
20202010,86
20201005,553
20201055,214
20207012,397
20204043,366
20201161,387
20203019,25
20202120,265
20202021,258
20205084,695
20203154,108
20201230,15
20201089,92
20203247,351
20207016,231
20203044,151
20201108,106
20205021,628
20205003,609
20202078,384
20205115,644
20202150,235
20202112,181
20207014,245
20201115,437
20202103,166
20203102,242
20206007,169
20201020,398
20204023,366
20201069,436
20201030,194
20201235,236
20205085,696
20202185,144
20202136,181
20205107,557
20201157,88
20202152,238
20205088,533
20201050,159
20202179,75
20204042,530
20203133,527
20202031,321
20202052,470
20204009,510
20203216,544
20203219,22
20201128,88
20201074,129
20206031,432
20205060,543
20201139,633
20201261,360
20207021,484
20201123,237
20201049,194
20201015,147
20203251,410
20206002,365
20202048,141
20203034,131
20201054,15
20201018,412
20202003,189
20204031,697
20203067,299
20204018,183
20203110,146
20201103,340
20202107,241
20203166,259
20201024,236
20201206,35
20202142,210
20201203,147
20201075,64
20206009,511
20202045,230
20204059,68
20205132,582
20203200,128
20205090,560
20205037,588
20201111,115
20202158,486
20202167,311
20202040,148
20201107,69
20203224,59
20203147,63
20202184,215
20201190,293
20201245,12
20204083,385
20203207,108
20201259,163
20202068,238
20201178,661
20203196,158
20206016,391
20206008,468
20201105,54
20201171,293
20202161,86
20205010,556
20202085,153
20206026,169
20201199,19
20201085,237
20206024,357
20201027,170
20202024,181
20203092,66
20206029,213
